SMILES,pIC50
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCCCN3CCN(CCN)CC3)C(OC)=C2,8.065501549
COC1=CC=C(N(C2CCC2)C(NCCCN3C=NC=C3C)=S)C=C1OC,8.065501549
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN(C)C)C(OC)=C3,8.065501549
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCCCC3=CC(NCCO)=NC=C3)C(OC)=C2,8.060480747
COC1=CC=C(N(CC2=CC=CN=C2)C(NCCCN3C=NC=C3C)=O)C=C1OC,8.060480747
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC)C(OCCCCN)=C2,8.055517328
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC)C(OCCCC3CCNCC3)=C2,8.055517328
CC1=CN=CN1CCCNC(N(CC)C2=CC(OC)=C(OC)C=C2)=S,8.055517328
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)C,8.050609993
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.050609993
S=C(NC1=CC(OC)=C(OCCCC2=CC=C(N)C=C2)C=C1)NCCCN3C(C)=CN=C3,8.045757491
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCC3CCN(CCO)CC3)C(OC)=C2,8.045757491
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC)C(OCCCN)=C2,8.045757491
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.045757491
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCCC3=CC=NC=C3)C=C2)=S,8.040958608
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCCN3CCOCC3)C=C2)=S,8.036212173
O=C(NCCCN1C(C)=CN=C1)N(C)C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2,8.036212173
O=C(NCCCN1C(C)=CN=C1)N(C2=CC=CC=C2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.031517051
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC3=CC=C(C4=CCNCC4)C=C3)C(OC)=C2,8.026872146
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CN=CC=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.022276395
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CC(C)NC(C)C3)C(OC)=C2,8.004364805
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC3=CC=C(C4CCNCC4)C=C3)C(OC)=C2,8.004364805
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCN(C)CC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.004364805
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC(NC3CCNCC3)=O)C(OC)=C2,7.987162775
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCC3CCN(CCN)CC3)C(OC)=C2,7.974694135
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCCC3=CC(N)=NC=C3,7.970616222
